Attack metrics report
Dataset: spambase
Attack: fgsm
epsilon=0.3

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 2058/2058
ASR (among correct): 1.0000

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.3

Changed samples among successful attacks: 2058/2058
Max |delta| among successful attacks: 0.3

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.155136 median=0.153422 min=0.14065 max=0.203429
  RMSE : mean=0.211886 median=0.211115 min=0.200339 max=0.24478
  L1   : mean=8.84274 median=8.74503 min=8.01706 max=11.5954
  L2   : mean=1.5997 median=1.59389 min=1.51253 max=1.84805
  Linf : mean=0.3 median=0.3 min=0.3 max=0.3

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.148199 mean|diff|=0.13239 max|diff|=0.148995
  RMSE : orig_mean=0.0514402 adv_mean=0.21438 mean|diff|=0.162986 max|diff|=0.210263
  L1   : orig_mean=0.901089 adv_mean=8.44734 mean|diff|=7.54626 max|diff|=8.49273
  L2   : orig_mean=0.388365 adv_mean=1.61853 mean|diff|=1.23051 max|diff|=1.58745
  Linf : orig_mean=0.281171 adv_mean=0.412607 mean|diff|=0.20279 max|diff|=0.3

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0158086 adv_mean=0.148199 mean|diff|=0.13239 max|diff|=0.148995
  RMSE : orig_mean=0.0514402 adv_mean=0.21438 mean|diff|=0.162986 max|diff|=0.210263
  L1   : orig_mean=0.901089 adv_mean=8.44734 mean|diff|=7.54626 max|diff|=8.49273
  L2   : orig_mean=0.388365 adv_mean=1.61853 mean|diff|=1.23051 max|diff|=1.58745
  Linf : orig_mean=0.281171 adv_mean=0.412607 mean|diff|=0.20279 max|diff|=0.3

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
49,1,1,0.151677,0.212764,8.64557,1.60633,0.3
50,1,1,0.151784,0.21289,8.6517,1.60728,0.3
51,1,1,0.16128,0.215173,9.19294,1.62452,0.3
52,1,1,0.152374,0.210927,8.68532,1.59246,0.3
53,1,1,0.147979,0.210295,8.43482,1.58769,0.3
54,1,1,0.149622,0.210532,8.52848,1.58948,0.3
55,1,1,0.147368,0.210263,8.4,1.58745,0.3
56,1,1,0.155949,0.214314,8.88911,1.61804,0.3
57,1,1,0.157364,0.21279,8.96975,1.60653,0.3
58,1,1,0.150894,0.211276,8.60095,1.5951,0.3
59,1,1,0.151511,0.204708,8.63614,1.54551,0.3
60,1,1,0.147368,0.210263,8.4,1.58745,0.3
61,1,1,0.156621,0.209517,8.92738,1.58182,0.3
62,1,1,0.164747,0.218857,9.39056,1.65234,0.3
63,1,1,0.165747,0.218983,9.44757,1.65329,0.3
64,1,1,0.144588,0.207323,8.2415,1.56525,0.3
65,1,1,0.158884,0.215937,9.05642,1.63029,0.3
67,1,1,0.152539,0.213856,8.69473,1.61458,0.3
68,1,1,0.161924,0.213852,9.22966,1.61455,0.3
69,1,1,0.15087,0.21115,8.59961,1.59415,0.3
70,1,1,0.160521,0.215203,9.14971,1.62474,0.3
71,1,1,0.147368,0.210263,8.4,1.58745,0.3
72,1,1,0.16656,0.212827,9.49393,1.60681,0.3
73,1,1,0.153802,0.213415,8.76671,1.61125,0.3
75,1,1,0.147368,0.210263,8.4,1.58745,0.3
76,1,1,0.165703,0.213928,9.44509,1.61512,0.3
77,1,1,0.164115,0.213906,9.35458,1.61495,0.3
78,1,1,0.157917,0.217643,9.00126,1.64317,0.3
79,1,1,0.149442,0.207353,8.51818,1.56548,0.3
81,1,1,0.155862,0.21253,8.88412,1.60457,0.3
82,1,1,0.149675,0.210458,8.53145,1.58892,0.3
83,1,1,0.153743,0.21159,8.76333,1.59747,0.3
84,1,1,0.157056,0.21214,8.95216,1.60162,0.3
85,1,1,0.175948,0.221462,10.0291,1.672,0.3
86,1,1,0.155422,0.207916,8.85907,1.56973,0.3
87,1,1,0.168222,0.216618,9.58864,1.63543,0.3
88,1,1,0.159281,0.207548,9.07901,1.56695,0.3
89,1,1,0.142151,0.206474,8.1026,1.55885,0.3
90,1,1,0.147917,0.210304,8.43128,1.58776,0.3
91,1,1,0.154795,0.208982,8.82332,1.57778,0.3
92,1,1,0.166565,0.218556,9.49418,1.65006,0.3
93,1,1,0.160533,0.206788,9.15037,1.56121,0.3
94,1,1,0.160291,0.210955,9.13661,1.59268,0.3
95,1,1,0.14866,0.210376,8.47363,1.5883,0.3
96,1,1,0.159093,0.211673,9.06832,1.5981,0.3
97,1,1,0.151381,0.210195,8.62869,1.58694,0.3
98,1,1,0.166642,0.217405,9.49861,1.64137,0.3
99,1,1,0.149297,0.21057,8.50995,1.58977,0.3
100,1,1,0.154031,0.211178,8.77974,1.59436,0.3
101,1,1,0.157321,0.214044,8.96729,1.616,0.3
102,1,1,0.152632,0.213985,8.7,1.61555,0.3
103,1,1,0.162234,0.213962,9.24732,1.61537,0.3
104,1,1,0.151741,0.210665,8.64921,1.59049,0.3
105,1,1,0.151122,0.21093,8.61395,1.59248,0.3
106,1,1,0.162729,0.21922,9.27557,1.65507,0.3
107,1,1,0.151823,0.211308,8.6539,1.59534,0.3
108,1,1,0.1536,0.211273,8.7552,1.59507,0.3
109,1,1,0.149532,0.210626,8.52331,1.59019,0.3
110,1,1,0.170391,0.214383,9.71229,1.61855,0.3
111,1,1,0.148935,0.210396,8.4893,1.58845,0.3
112,1,1,0.150384,0.210848,8.57187,1.59187,0.3
113,1,1,0.150809,0.208455,8.59611,1.5738,0.3
114,1,1,0.158708,0.211581,9.04636,1.5974,0.3
115,1,1,0.157294,0.214741,8.96575,1.62126,0.3
116,1,1,0.149634,0.21063,8.52911,1.59022,0.3
117,1,1,0.153094,0.204035,8.72634,1.54043,0.3
118,1,1,0.160457,0.20907,9.14608,1.57844,0.3
119,1,1,0.153129,0.211818,8.72838,1.59919,0.3
120,1,1,0.148604,0.21047,8.47045,1.58901,0.3
121,1,1,0.154179,0.212033,8.78822,1.60081,0.3
122,1,1,0.151232,0.210664,8.62023,1.59048,0.3
123,1,1,0.158357,0.216001,9.02637,1.63077,0.3
124,1,1,0.201595,0.243144,11.4909,1.83569,0.3
125,1,1,0.148323,0.210387,8.45442,1.58838,0.3
126,1,1,0.169784,0.219784,9.67766,1.65933,0.3
127,1,1,0.151901,0.213029,8.65835,1.60834,0.3
129,1,1,0.152643,0.212667,8.70066,1.6056,0.3
131,1,1,0.149443,0.21057,8.51823,1.58977,0.3
132,1,1,0.149263,0.210372,8.50801,1.58827,0.3
133,1,1,0.152274,0.211004,8.6796,1.59305,0.3
134,1,1,0.147368,0.210263,8.4,1.58745,0.3
135,1,1,0.152674,0.211677,8.7024,1.59813,0.3
136,1,1,0.164378,0.211789,9.36952,1.59897,0.3
137,1,1,0.155284,0.20943,8.85118,1.58116,0.3
139,1,1,0.176822,0.217973,10.0789,1.64566,0.3
140,1,1,0.147368,0.210263,8.4,1.58745,0.3
141,1,1,0.146386,0.207426,8.344,1.56603,0.3
142,1,1,0.154385,0.210529,8.79995,1.58946,0.3
143,1,1,0.153654,0.209634,8.7583,1.5827,0.3
144,1,1,0.161758,0.219404,9.22018,1.65646,0.3
145,1,1,0.152909,0.212453,8.71581,1.60398,0.3
146,1,1,0.147368,0.210263,8.4,1.58745,0.3
147,1,1,0.162908,0.215586,9.28578,1.62764,0.3
148,1,1,0.152941,0.213989,8.71766,1.61558,0.3
149,1,1,0.156015,0.214609,8.89284,1.62026,0.3
150,1,1,0.145347,0.207262,8.28479,1.56479,0.3
152,1,1,0.163299,0.217617,9.30806,1.64297,0.3
153,1,1,0.168953,0.217068,9.63032,1.63883,0.3
154,1,1,0.152021,0.211286,8.66519,1.59518,0.3
155,1,1,0.149171,0.21039,8.50275,1.58841,0.3
156,1,1,0.149756,0.21052,8.5361,1.58939,0.3
157,1,1,0.163247,0.216493,9.30509,1.63448,0.3
158,1,1,0.147368,0.210263,8.4,1.58745,0.3
159,1,1,0.158234,0.205751,9.01936,1.55338,0.3
160,1,1,0.16979,0.213396,9.67804,1.61111,0.3
161,1,1,0.155298,0.209155,8.85197,1.57908,0.3
162,1,1,0.147101,0.206992,8.38477,1.56275,0.3
164,1,1,0.149284,0.210506,8.5092,1.58928,0.3
165,1,1,0.163391,0.215969,9.31327,1.63053,0.3
166,1,1,0.149251,0.210458,8.50728,1.58893,0.3
168,1,1,0.149952,0.210736,8.54724,1.59102,0.3
169,1,1,0.147321,0.202268,8.39728,1.52709,0.3
170,1,1,0.149013,0.20825,8.49375,1.57225,0.3
171,1,1,0.148384,0.210334,8.45791,1.58799,0.3
172,1,1,0.166466,0.217754,9.48856,1.644,0.3
173,1,1,0.15418,0.210675,8.78828,1.59056,0.3
174,1,1,0.151178,0.210566,8.61717,1.58974,0.3
175,1,1,0.154766,0.212726,8.82166,1.60605,0.3
176,1,1,0.153402,0.21133,8.74389,1.59551,0.3
177,1,1,0.148799,0.210404,8.48153,1.58852,0.3
178,1,1,0.148622,0.207999,8.47148,1.57036,0.3
179,1,1,0.15412,0.212771,8.78485,1.60638,0.3
180,1,1,0.167106,0.212704,9.52507,1.60588,0.3
181,1,1,0.167392,0.215873,9.54133,1.6298,0.3
182,1,1,0.166175,0.211563,9.47198,1.59727,0.3
183,1,1,0.161227,0.213974,9.18994,1.61547,0.3
184,1,1,0.151156,0.212198,8.61587,1.60206,0.3
186,1,1,0.173374,0.224672,9.88234,1.69624,0.3
187,1,1,0.15823,0.20575,9.01913,1.55338,0.3
188,1,1,0.160548,0.210147,9.15123,1.58657,0.3
189,1,1,0.158379,0.212984,9.02761,1.60799,0.3
190,1,1,0.154021,0.207268,8.77918,1.56484,0.3
191,1,1,0.162518,0.208788,9.26355,1.57631,0.3
192,1,1,0.164836,0.218547,9.39566,1.64999,0.3
193,1,1,0.156455,0.214279,8.91794,1.61777,0.3
194,1,1,0.147368,0.210263,8.4,1.58745,0.3
195,1,1,0.169923,0.222204,9.6856,1.67761,0.3
196,1,1,0.147368,0.210263,8.4,1.58745,0.3
197,1,1,0.150517,0.21088,8.57946,1.59211,0.3
198,1,1,0.150776,0.211831,8.59421,1.59929,0.3
199,1,1,0.159012,0.210203,9.06367,1.587,0.3
201,1,1,0.159259,0.215831,9.07775,1.62949,0.3
202,1,1,0.150573,0.210566,8.58263,1.58974,0.3
203,1,1,0.170928,0.223007,9.7429,1.68367,0.3
204,1,1,0.163488,0.216503,9.31884,1.63457,0.3
205,1,1,0.157954,0.215027,9.0034,1.62342,0.3
206,1,1,0.151086,0.211113,8.61189,1.59387,0.3
207,1,1,0.151416,0.212472,8.63072,1.60413,0.3
208,1,1,0.152443,0.211521,8.68926,1.59695,0.3
209,1,1,0.157954,0.212385,9.00341,1.60347,0.3
210,1,1,0.164105,0.213896,9.354,1.61488,0.3
211,1,1,0.154878,0.203682,8.82806,1.53777,0.3
212,1,1,0.172274,0.219137,9.8196,1.65445,0.3
213,1,1,0.151584,0.208778,8.64026,1.57624,0.3
214,1,1,0.154051,0.211742,8.78089,1.59862,0.3
215,1,1,0.15088,0.210771,8.60013,1.59129,0.3
216,1,1,0.157756,0.211792,8.9921,1.599,0.3
217,1,1,0.154577,0.206756,8.81087,1.56097,0.3
218,1,1,0.164836,0.218547,9.39566,1.64999,0.3
219,1,1,0.158548,0.207169,9.03724,1.56409,0.3
220,1,1,0.158096,0.214454,9.01147,1.6191,0.3
221,1,1,0.148681,0.210319,8.47484,1.58787,0.3
224,1,1,0.149388,0.210368,8.51511,1.58824,0.3
225,1,1,0.157298,0.214344,8.96597,1.61826,0.3
227,1,1,0.154105,0.211374,8.78401,1.59584,0.3
228,1,1,0.151771,0.211,8.65097,1.59302,0.3
229,1,1,0.165952,0.218041,9.45926,1.64617,0.3
230,1,1,0.163275,0.219264,9.30665,1.65541,0.3
231,1,1,0.152632,0.213985,8.7,1.61555,0.3
232,1,1,0.152301,0.211529,8.68113,1.59701,0.3
233,1,1,0.156646,0.211815,8.92882,1.59917,0.3
234,1,1,0.147368,0.210263,8.4,1.58745,0.3
238,1,1,0.15084,0.211652,8.59787,1.59794,0.3
239,1,1,0.156709,0.211093,8.93243,1.59372,0.3
240,1,1,0.154016,0.209272,8.77891,1.57997,0.3
241,1,1,0.149484,0.210566,8.52057,1.58974,0.3
242,1,1,0.156546,0.209061,8.9231,1.57838,0.3
243,1,1,0.166162,0.212589,9.47126,1.60501,0.3
244,1,1,0.156649,0.203848,8.92898,1.53902,0.3
245,1,1,0.160813,0.215753,9.16635,1.6289,0.3
246,1,1,0.159115,0.213922,9.06954,1.61507,0.3
247,1,1,0.148529,0.210445,8.46614,1.58883,0.3
248,1,1,0.165387,0.218692,9.42708,1.65109,0.3
250,1,1,0.155298,0.214929,8.85196,1.62268,0.3
251,1,1,0.158234,0.205751,9.01936,1.55338,0.3
253,1,1,0.151041,0.207467,8.60931,1.56634,0.3
254,1,1,0.159011,0.217346,9.06364,1.64093,0.3
255,1,1,0.153875,0.211271,8.77089,1.59506,0.3
256,1,1,0.155523,0.211905,8.86479,1.59985,0.3
257,1,1,0.159992,0.213812,9.11956,1.61425,0.3
258,1,1,0.153697,0.214063,8.7607,1.61614,0.3
259,1,1,0.148608,0.210355,8.47068,1.58815,0.3
260,1,1,0.155787,0.214327,8.87984,1.61813,0.3
261,1,1,0.153779,0.212147,8.76538,1.60168,0.3
262,1,1,0.144732,0.203999,8.24971,1.54016,0.3
265,1,1,0.152806,0.211725,8.70993,1.59849,0.3
266,1,1,0.15567,0.208191,8.87318,1.57181,0.3
267,1,1,0.152632,0.213985,8.7,1.61555,0.3
268,1,1,0.157385,0.21538,8.97094,1.62609,0.3
269,1,1,0.150287,0.210494,8.56635,1.58919,0.3
271,1,1,0.159265,0.212128,9.07809,1.60153,0.3
272,1,1,0.148205,0.210322,8.44768,1.58789,0.3
273,1,1,0.151677,0.210921,8.6456,1.59242,0.3
274,1,1,0.160602,0.214275,9.15429,1.61774,0.3
275,1,1,0.164025,0.215935,9.34944,1.63027,0.3
276,1,1,0.161831,0.21724,9.22435,1.64013,0.3
277,1,1,0.159625,0.21166,9.0986,1.598,0.3
278,1,1,0.152965,0.211031,8.719,1.59325,0.3
279,1,1,0.148859,0.210336,8.48497,1.588,0.3
280,1,1,0.171491,0.213973,9.77499,1.61546,0.3
281,1,1,0.156284,0.210275,8.90817,1.58754,0.3
282,1,1,0.158229,0.213456,9.01906,1.61156,0.3
283,1,1,0.149195,0.210323,8.50413,1.5879,0.3
284,1,1,0.147938,0.210289,8.43246,1.58765,0.3
285,1,1,0.147368,0.210263,8.4,1.58745,0.3
286,1,1,0.156949,0.206474,8.94609,1.55884,0.3
287,1,1,0.147769,0.210276,8.42283,1.58755,0.3
288,1,1,0.154626,0.212579,8.8137,1.60494,0.3
289,1,1,0.162723,0.215184,9.27522,1.6246,0.3
290,1,1,0.153594,0.212021,8.75487,1.60073,0.3
291,1,1,0.147368,0.210263,8.4,1.58745,0.3
292,1,1,0.160505,0.215201,9.14881,1.62473,0.3
293,1,1,0.149991,0.202737,8.5495,1.53063,0.3
294,1,1,0.160363,0.217329,9.1407,1.6408,0.3
295,1,1,0.15094,0.210779,8.60356,1.59134,0.3
296,1,1,0.152709,0.210952,8.7044,1.59265,0.3
297,1,1,0.159583,0.213562,9.09625,1.61235,0.3
298,1,1,0.157361,0.213286,8.96955,1.61027,0.3
299,1,1,0.156735,0.209583,8.93391,1.58232,0.3
300,1,1,0.152823,0.210996,8.7109,1.59298,0.3
301,1,1,0.150359,0.210537,8.57047,1.58952,0.3
302,1,1,0.153773,0.213154,8.76504,1.60928,0.3
303,1,1,0.14879,0.210537,8.48101,1.58952,0.3
304,1,1,0.148652,0.207322,8.47314,1.56525,0.3
305,1,1,0.149928,0.21064,8.54588,1.59029,0.3
306,1,1,0.14999,0.210773,8.54941,1.5913,0.3
307,1,1,0.149874,0.211112,8.54282,1.59386,0.3
308,1,1,0.14929,0.210564,8.50954,1.58972,0.3
309,1,1,0.157201,0.21146,8.96048,1.59649,0.3
310,1,1,0.162351,0.218697,9.254,1.65113,0.3
311,1,1,0.166588,0.217688,9.49551,1.64351,0.3
312,1,1,0.15963,0.213038,9.09891,1.6084,0.3
313,1,1,0.148895,0.210396,8.48701,1.58846,0.3
314,1,1,0.150312,0.211434,8.5678,1.59629,0.3
315,1,1,0.163296,0.217208,9.3079,1.63988,0.3
316,1,1,0.151322,0.20928,8.62538,1.58003,0.3
317,1,1,0.152008,0.211623,8.66448,1.59772,0.3
318,1,1,0.151212,0.202483,8.61908,1.52871,0.3
319,1,1,0.151212,0.210862,8.61911,1.59197,0.3
320,1,1,0.151893,0.21125,8.65793,1.5949,0.3
321,1,1,0.154183,0.212626,8.78841,1.60529,0.3
323,1,1,0.157895,0.217643,9,1.64317,0.3
324,1,1,0.153883,0.205922,8.77132,1.55467,0.3
325,1,1,0.148151,0.20802,8.44463,1.57051,0.3
326,1,1,0.153503,0.212109,8.74969,1.60139,0.3
327,1,1,0.149914,0.210739,8.54509,1.59104,0.3
328,1,1,0.153372,0.205339,8.74219,1.55028,0.3
329,1,1,0.159706,0.213286,9.10324,1.61027,0.3
330,1,1,0.155468,0.20771,8.86169,1.56817,0.3
331,1,1,0.152357,0.211551,8.68436,1.59718,0.3
332,1,1,0.1528,0.211517,8.70958,1.59692,0.3
333,1,1,0.157895,0.217643,9,1.64317,0.3
334,1,1,0.152901,0.208905,8.71533,1.5772,0.3
335,1,1,0.147368,0.210263,8.4,1.58745,0.3
336,1,1,0.147368,0.210263,8.4,1.58745,0.3
337,1,1,0.151623,0.205803,8.64249,1.55378,0.3
338,1,1,0.147368,0.210263,8.4,1.58745,0.3
339,1,1,0.155649,0.214196,8.87198,1.61715,0.3
340,1,1,0.155359,0.214973,8.85546,1.62301,0.3
341,1,1,0.148,0.210317,8.436,1.58786,0.3
342,1,1,0.151022,0.211303,8.60827,1.5953,0.3
344,1,1,0.163189,0.217889,9.30177,1.64502,0.3
346,1,1,0.148141,0.210344,8.44405,1.58806,0.3
347,1,1,0.148536,0.210448,8.46653,1.58884,0.3
348,1,1,0.159971,0.214766,9.11834,1.62145,0.3
349,1,1,0.151114,0.211212,8.61353,1.59462,0.3
350,1,1,0.160069,0.211781,9.12392,1.59891,0.3
351,1,1,0.151915,0.211423,8.65918,1.59621,0.3
352,1,1,0.147368,0.210263,8.4,1.58745,0.3
353,1,1,0.164183,0.216833,9.35842,1.63705,0.3
354,1,1,0.155478,0.207872,8.86224,1.5694,0.3
355,1,1,0.149462,0.210412,8.51936,1.58858,0.3
356,1,1,0.148924,0.208893,8.48867,1.57711,0.3
357,1,1,0.145027,0.207649,8.26652,1.56771,0.3
358,1,1,0.150008,0.205912,8.55043,1.5546,0.3
359,1,1,0.159992,0.215257,9.11957,1.62515,0.3
360,1,1,0.153307,0.211338,8.73849,1.59556,0.3
361,1,1,0.14784,0.209235,8.4269,1.57969,0.3
362,1,1,0.152327,0.211408,8.68261,1.59609,0.3
363,1,1,0.149474,0.210783,8.51999,1.59138,0.3
364,1,1,0.168004,0.216792,9.57623,1.63675,0.3
365,1,1,0.147015,0.207852,8.37988,1.56924,0.3
366,1,1,0.163143,0.212191,9.29916,1.60201,0.3
367,1,1,0.15665,0.214401,8.92905,1.61869,0.3
368,1,1,0.151738,0.21136,8.64904,1.59573,0.3
369,1,1,0.157627,0.207139,8.98477,1.56387,0.3
370,1,1,0.15099,0.210467,8.60644,1.58899,0.3
371,1,1,0.147368,0.210263,8.4,1.58745,0.3
372,1,1,0.151936,0.211086,8.66037,1.59366,0.3
373,1,1,0.163429,0.217609,9.31548,1.64291,0.3
374,1,1,0.16282,0.216185,9.28074,1.63216,0.3
375,1,1,0.155548,0.2091,8.86623,1.57867,0.3
377,1,1,0.157924,0.21398,9.00167,1.61551,0.3
378,1,1,0.151445,0.211439,8.63237,1.59633,0.3
380,1,1,0.149518,0.210482,8.52253,1.5891,0.3
381,1,1,0.147368,0.210263,8.4,1.58745,0.3
383,1,1,0.150017,0.209806,8.55094,1.584,0.3
384,1,1,0.154383,0.213076,8.79982,1.60869,0.3
385,1,1,0.161379,0.211345,9.19862,1.59562,0.3
386,1,1,0.161262,0.208589,9.19191,1.57482,0.3
388,1,1,0.149863,0.210771,8.54218,1.59129,0.3
389,1,1,0.14836,0.208236,8.45653,1.57215,0.3
391,1,1,0.159356,0.209266,9.08329,1.57992,0.3
392,1,1,0.15632,0.213391,8.91025,1.61106,0.3
393,1,1,0.148975,0.210463,8.49156,1.58896,0.3
394,1,1,0.149764,0.210419,8.53653,1.58863,0.3
395,1,1,0.149149,0.210523,8.50148,1.58941,0.3
398,1,1,0.16126,0.216357,9.19179,1.63346,0.3
399,1,1,0.147368,0.210263,8.4,1.58745,0.3
400,1,1,0.147368,0.210263,8.4,1.58745,0.3
401,1,1,0.160614,0.213543,9.155,1.61221,0.3
403,1,1,0.152466,0.213757,8.69059,1.61383,0.3
404,1,1,0.149297,0.210477,8.50992,1.58906,0.3
405,1,1,0.151822,0.212254,8.65387,1.60248,0.3
406,1,1,0.160109,0.209842,9.12623,1.58427,0.3
407,1,1,0.147368,0.210263,8.4,1.58745,0.3
409,1,1,0.160241,0.212705,9.13374,1.60589,0.3
410,1,1,0.15077,0.2111,8.59388,1.59377,0.3
411,1,1,0.160321,0.216145,9.13827,1.63186,0.3
412,1,1,0.155016,0.21301,8.83593,1.60819,0.3
413,1,1,0.153498,0.208239,8.74939,1.57217,0.3
414,1,1,0.159655,0.216333,9.10033,1.63328,0.3
415,1,1,0.161275,0.208589,9.1927,1.57481,0.3
416,1,1,0.148163,0.210349,8.4453,1.5881,0.3
418,1,1,0.156096,0.212657,8.8975,1.60552,0.3
419,1,1,0.16881,0.222178,9.62216,1.67741,0.3
420,1,1,0.150741,0.210555,8.59224,1.58966,0.3
421,1,1,0.151018,0.21206,8.608,1.60102,0.3
422,1,1,0.153348,0.210806,8.74084,1.59155,0.3
423,1,1,0.155709,0.208442,8.8754,1.5737,0.3
424,1,1,0.167388,0.2183,9.54113,1.64813,0.3
425,1,1,0.165929,0.216624,9.45796,1.63548,0.3
426,1,1,0.148255,0.21037,8.45055,1.58826,0.3
427,1,1,0.144283,0.206922,8.22413,1.56222,0.3
429,1,1,0.147071,0.206986,8.38302,1.56271,0.3
431,1,1,0.164041,0.214465,9.35031,1.61917,0.3
432,1,1,0.154266,0.212018,8.79318,1.6007,0.3
433,1,1,0.1498,0.210553,8.53862,1.58964,0.3
434,1,1,0.153834,0.211299,8.76853,1.59528,0.3
435,1,1,0.157895,0.217643,9,1.64317,0.3
436,1,1,0.15077,0.210776,8.5939,1.59132,0.3
437,1,1,0.161798,0.218353,9.22247,1.64853,0.3
439,1,1,0.156418,0.214621,8.91582,1.62035,0.3
440,1,1,0.147368,0.210263,8.4,1.58745,0.3
441,1,1,0.154363,0.20636,8.79867,1.55798,0.3
442,1,1,0.158888,0.206789,9.05662,1.56122,0.3
443,1,1,0.155612,0.212852,8.86988,1.607,0.3
444,1,1,0.154077,0.211422,8.78237,1.5962,0.3
445,1,1,0.151543,0.210633,8.63795,1.59024,0.3
