Attack metrics report
Dataset: spambase
Attack: fgsm
epsilon=0.03

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 1717/2058
ASR (among correct): 0.8343

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.03

Changed samples among successful attacks: 1717/1717
Max |delta| among successful attacks: 0.03

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0179671 median=0.0173684 min=0.0142105 max=0.0254148
  RMSE : mean=0.0229747 median=0.0226665 min=0.0206474 max=0.0274685
  L1   : mean=1.02413 median=0.99 min=0.81 max=1.44865
  L2   : mean=0.173455 median=0.171128 min=0.155885 max=0.207383
  Linf : mean=0.03 median=0.03 min=0.03 max=0.03

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.0265955 mean|diff|=0.0107869 max|diff|=0.0147368
  RMSE : orig_mean=0.0514402 adv_mean=0.0534496 mean|diff|=0.00580117 max|diff|=0.0210263
  L1   : orig_mean=0.901089 adv_mean=1.51594 mean|diff|=0.614854 max|diff|=0.84
  L2   : orig_mean=0.388365 adv_mean=0.403535 mean|diff|=0.0437979 max|diff|=0.158745
  Linf : orig_mean=0.281171 adv_mean=0.271818 mean|diff|=0.0280509 max|diff|=0.03

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0139069 adv_mean=0.0248293 mean|diff|=0.0109225 max|diff|=0.0147368
  RMSE : orig_mean=0.0432464 adv_mean=0.046431 mean|diff|=0.00616951 max|diff|=0.0210263
  L1   : orig_mean=0.792692 adv_mean=1.41527 mean|diff|=0.622581 max|diff|=0.84
  L2   : orig_mean=0.326503 adv_mean=0.350547 mean|diff|=0.0465788 max|diff|=0.158745
  Linf : orig_mean=0.22995 adv_mean=0.224179 mean|diff|=0.0278179 max|diff|=0.03

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
52,1,1,0.0182184,0.0231021,1.03845,0.174417,0.03
53,1,1,0.0153476,0.0213428,0.874815,0.161135,0.03
54,1,1,0.0162149,0.0217814,0.924252,0.164446,0.03
55,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
56,1,1,0.0177306,0.022825,1.01064,0.172325,0.03
57,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
58,1,1,0.0158938,0.0217785,0.905947,0.164424,0.03
59,1,1,0.0209771,0.0244803,1.1957,0.184822,0.03
60,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
61,1,1,0.0193101,0.0238648,1.10068,0.180175,0.03
62,1,1,0.0179665,0.0231739,1.02409,0.174959,0.03
63,1,1,0.0185586,0.0235186,1.05784,0.177562,0.03
64,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
65,1,1,0.0172571,0.0225984,0.983656,0.170614,0.03
67,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
68,0,1,0.0192605,0.0237645,1.09785,0.179418,0.03
69,1,1,0.0162433,0.0216641,0.925869,0.16356,0.03
70,1,1,0.0198818,0.02395,1.13326,0.180819,0.03
71,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
72,0,1,0.0221475,0.0256253,1.26241,0.193467,0.03
73,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
75,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
76,1,1,0.0234401,0.0261058,1.33608,0.197094,0.03
77,1,1,0.0216307,0.0250016,1.23295,0.188758,0.03
78,1,1,0.0158116,0.0217645,0.901259,0.164318,0.03
79,1,1,0.0188704,0.023597,1.07561,0.178153,0.03
81,1,1,0.0175483,0.0228669,1.00025,0.172642,0.03
82,1,1,0.0165978,0.0220464,0.946076,0.166447,0.03
83,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
84,1,1,0.0196467,0.0239631,1.11986,0.180918,0.03
85,0,1,0.0210526,0.0251312,1.2,0.189737,0.03
86,1,1,0.0209814,0.0246591,1.19594,0.186172,0.03
87,1,1,0.0220554,0.0256239,1.25716,0.193456,0.03
88,1,1,0.0239887,0.0265578,1.36736,0.200507,0.03
89,1,1,0.0142561,0.0206484,0.8126,0.155892,0.03
90,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
91,1,1,0.0188494,0.0236016,1.07442,0.178188,0.03
92,1,1,0.0190765,0.0238525,1.08736,0.180082,0.03
93,1,1,0.0248869,0.0270306,1.41856,0.204077,0.03
94,1,1,0.0206955,0.0246772,1.17964,0.186309,0.03
95,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
96,1,1,0.0199182,0.0240381,1.13533,0.181484,0.03
97,1,1,0.0165971,0.022189,0.946034,0.167523,0.03
98,1,1,0.020525,0.0243212,1.16992,0.183621,0.03
99,1,1,0.0157777,0.0217482,0.899327,0.164195,0.03
100,1,1,0.0192548,0.0233792,1.09753,0.176509,0.03
101,1,1,0.0174394,0.02271,0.994048,0.171457,0.03
102,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
103,1,1,0.0205926,0.0245812,1.17378,0.185584,0.03
104,1,1,0.0180913,0.0228818,1.03121,0.172754,0.03
105,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
106,1,1,0.0175509,0.0225823,1.0004,0.170493,0.03
107,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
108,1,1,0.0180448,0.0228607,1.02855,0.172594,0.03
109,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
110,0,1,0.0226316,0.0260566,1.29,0.196723,0.03
111,1,1,0.0159874,0.0218155,0.91128,0.164703,0.03
112,1,1,0.0162536,0.0220446,0.926456,0.166433,0.03
113,1,1,0.0176045,0.0227224,1.00346,0.17155,0.03
114,1,1,0.0197788,0.0239744,1.12739,0.181003,0.03
115,1,1,0.0171389,0.0225895,0.97692,0.170547,0.03
116,1,1,0.0159751,0.0217874,0.910578,0.164491,0.03
117,1,1,0.0231953,0.0256346,1.32213,0.193537,0.03
118,1,1,0.0212026,0.0249331,1.20855,0.188241,0.03
119,1,1,0.0166162,0.02224,0.947125,0.167908,0.03
120,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
121,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
122,1,1,0.0173722,0.0226576,0.990213,0.171061,0.03
123,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
124,0,1,0.0210526,0.0251312,1.2,0.189737,0.03
125,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
126,1,1,0.0213545,0.0251115,1.21721,0.189588,0.03
127,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
129,1,1,0.0160467,0.0218508,0.914664,0.16497,0.03
131,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
132,1,1,0.0163961,0.0216943,0.934576,0.163788,0.03
133,1,1,0.0172844,0.0227247,0.98521,0.171568,0.03
134,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
135,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
136,0,1,0.0231155,0.0261204,1.31758,0.197205,0.03
137,1,1,0.0193226,0.0238163,1.10139,0.179809,0.03
139,0,1,0.0236842,0.0266557,1.35,0.201246,0.03
140,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
141,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
142,1,1,0.0184628,0.0231371,1.05238,0.174681,0.03
143,1,1,0.0169825,0.0224882,0.968003,0.169782,0.03
144,1,1,0.0164349,0.0221316,0.936791,0.16709,0.03
145,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
146,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
147,1,1,0.0206873,0.0245066,1.17918,0.185021,0.03
148,1,1,0.015573,0.0214436,0.887662,0.161896,0.03
149,1,1,0.0167044,0.0223177,0.952149,0.168495,0.03
150,1,1,0.015317,0.0214007,0.873069,0.161571,0.03
152,1,1,0.0182716,0.0232165,1.04148,0.175281,0.03
153,1,1,0.0234598,0.0261002,1.33721,0.197052,0.03
154,1,1,0.016782,0.0221432,0.956571,0.167177,0.03
155,1,1,0.0163193,0.0218971,0.930202,0.16532,0.03
156,1,1,0.0163683,0.0220286,0.932992,0.166312,0.03
157,1,1,0.0198785,0.0241653,1.13307,0.182444,0.03
158,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
159,1,1,0.0227339,0.0255181,1.29583,0.192657,0.03
160,0,1,0.0242818,0.0266742,1.38406,0.201386,0.03
161,1,1,0.020738,0.024565,1.18207,0.185462,0.03
162,1,1,0.0177404,0.0226322,1.0112,0.17087,0.03
164,1,1,0.0159313,0.0217089,0.908081,0.163899,0.03
165,1,1,0.0211361,0.0245641,1.20476,0.185455,0.03
166,0,1,0.0161133,0.021896,0.918459,0.165311,0.03
168,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
169,1,1,0.0179247,0.0230176,1.02171,0.173779,0.03
170,1,1,0.0166845,0.0221231,0.951018,0.167026,0.03
171,1,1,0.0157057,0.0216578,0.895226,0.163512,0.03
172,1,1,0.0198211,0.024253,1.1298,0.183106,0.03
173,1,1,0.0171443,0.0225936,0.977227,0.170578,0.03
174,1,1,0.0178914,0.0226671,1.01981,0.171133,0.03
175,1,1,0.0171497,0.0225977,0.977535,0.170609,0.03
176,1,1,0.0180576,0.0227915,1.02929,0.172072,0.03
177,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
178,1,1,0.0171207,0.0224007,0.975882,0.169121,0.03
179,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
180,0,1,0.0233953,0.0263591,1.33353,0.199007,0.03
181,1,1,0.0226312,0.0255303,1.28998,0.19275,0.03
182,0,1,0.0241871,0.0263995,1.37867,0.199312,0.03
183,1,1,0.0202693,0.0243116,1.15535,0.183549,0.03
184,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
186,1,1,0.0195658,0.0240037,1.11525,0.181224,0.03
187,1,1,0.0227299,0.0255144,1.2956,0.19263,0.03
188,1,1,0.0239146,0.0262441,1.36313,0.198139,0.03
189,1,1,0.0189474,0.0238416,1.08,0.18,0.03
190,1,1,0.0202144,0.0240131,1.15222,0.181295,0.03
191,1,1,0.0234826,0.0259408,1.33851,0.195849,0.03
192,1,1,0.020171,0.0240176,1.14975,0.181329,0.03
193,1,1,0.0184776,0.0231317,1.05322,0.174641,0.03
194,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
195,1,1,0.0179237,0.0231703,1.02165,0.174932,0.03
196,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
197,1,1,0.0159514,0.0217986,0.909229,0.164576,0.03
198,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
199,1,1,0.0218226,0.0251882,1.24389,0.190167,0.03
201,1,1,0.0170315,0.0224969,0.970797,0.169848,0.03
202,1,1,0.017179,0.0226215,0.979202,0.170789,0.03
203,1,1,0.0193127,0.0238953,1.10082,0.180405,0.03
204,1,1,0.0194612,0.0239921,1.10929,0.181137,0.03
205,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
206,1,1,0.0161727,0.0219557,0.921842,0.165762,0.03
207,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
208,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
209,1,1,0.0192961,0.0237351,1.09988,0.179196,0.03
210,1,1,0.0216307,0.0250016,1.23295,0.188758,0.03
211,1,1,0.0235894,0.0260181,1.3446,0.196432,0.03
212,0,1,0.0210526,0.0251312,1.2,0.189737,0.03
213,1,1,0.0180599,0.023036,1.02942,0.173918,0.03
214,1,1,0.0174658,0.022751,0.995551,0.171766,0.03
215,1,1,0.0165011,0.0221682,0.940562,0.167367,0.03
216,1,1,0.0181484,0.0232489,1.03446,0.175525,0.03
217,1,1,0.0213294,0.0249257,1.21578,0.188185,0.03
218,1,1,0.020171,0.0240176,1.14975,0.181329,0.03
219,1,1,0.0224052,0.0256421,1.2771,0.193593,0.03
220,1,1,0.017529,0.0228376,0.999152,0.17242,0.03
221,1,1,0.0160499,0.0215799,0.914844,0.162925,0.03
224,1,1,0.0165697,0.0217477,0.944475,0.164191,0.03
225,1,1,0.0175466,0.0228158,1.00016,0.172255,0.03
227,1,1,0.0187252,0.0232394,1.06734,0.175453,0.03
228,1,1,0.0172762,0.0225577,0.984742,0.170307,0.03
229,1,1,0.0200289,0.0241749,1.14165,0.182516,0.03
230,1,1,0.0178289,0.0229586,1.01625,0.173333,0.03
231,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
232,1,1,0.0164957,0.0221657,0.940254,0.167347,0.03
233,1,1,0.017706,0.0227084,1.00924,0.171445,0.03
234,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
238,1,1,0.0155402,0.0215005,0.885792,0.162325,0.03
239,0,1,0.0178947,0.0231699,1.02,0.174929,0.03
240,1,1,0.0176814,0.0228734,1.00784,0.17269,0.03
241,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
242,1,1,0.0198862,0.0242481,1.13352,0.183069,0.03
243,1,1,0.0234224,0.0261239,1.33508,0.197231,0.03
244,1,1,0.0249578,0.0267879,1.4226,0.202244,0.03
245,1,1,0.0184558,0.0234048,1.05198,0.176702,0.03
246,1,1,0.0180923,0.0232016,1.03126,0.175168,0.03
247,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
248,0,1,0.0186855,0.0235927,1.06507,0.178121,0.03
250,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
251,1,1,0.0227339,0.0255181,1.29583,0.192657,0.03
253,1,1,0.01845,0.02334,1.05165,0.176213,0.03
254,0,1,0.0163158,0.0221241,0.93,0.167033,0.03
255,1,1,0.0183499,0.0230374,1.04595,0.173929,0.03
256,1,1,0.0176226,0.0228162,1.00449,0.172258,0.03
257,1,1,0.0186467,0.0235351,1.06286,0.177686,0.03
258,1,1,0.0162195,0.0220051,0.92451,0.166135,0.03
259,1,1,0.0157743,0.021594,0.899133,0.163031,0.03
260,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
261,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
262,1,1,0.0185095,0.0231186,1.05504,0.174542,0.03
265,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
266,1,1,0.0200011,0.0241471,1.14006,0.182307,0.03
267,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
268,1,1,0.0168303,0.0224625,0.959327,0.169588,0.03
269,1,1,0.0171597,0.0223087,0.978106,0.168427,0.03
271,1,1,0.0189928,0.0235387,1.08259,0.177713,0.03
272,1,1,0.015479,0.0214605,0.882305,0.162023,0.03
273,1,1,0.0169632,0.0224545,0.966901,0.169528,0.03
274,0,1,0.0184211,0.0235081,1.05,0.177482,0.03
275,1,1,0.0214297,0.0248193,1.22149,0.187382,0.03
276,1,1,0.0175442,0.0228393,1.00002,0.172433,0.03
277,0,1,0.0193679,0.0239486,1.10397,0.180808,0.03
278,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
279,1,1,0.0162275,0.0217471,0.92497,0.164187,0.03
280,1,1,0.0250737,0.0273419,1.4292,0.206427,0.03
281,0,1,0.0192463,0.0238789,1.09704,0.180282,0.03
282,1,1,0.0176118,0.0228534,1.00387,0.172539,0.03
283,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
284,1,1,0.0153063,0.0212842,0.872461,0.160692,0.03
285,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
286,1,1,0.0218869,0.0253336,1.24756,0.191265,0.03
287,0,1,0.0151374,0.0211586,0.86283,0.159744,0.03
288,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
289,1,1,0.0215931,0.0251763,1.23081,0.190077,0.03
290,1,1,0.0168299,0.0222611,0.959302,0.168068,0.03
291,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
292,1,1,0.0198659,0.0239374,1.13236,0.180723,0.03
293,1,1,0.0196081,0.0239752,1.11766,0.181009,0.03
294,0,1,0.0168421,0.0224781,0.96,0.169706,0.03
295,1,1,0.0167723,0.0222068,0.95602,0.167658,0.03
296,1,1,0.0182877,0.0230845,1.0424,0.174284,0.03
297,0,1,0.0184211,0.0235081,1.05,0.177482,0.03
298,0,1,0.0183541,0.0232242,1.04619,0.175339,0.03
299,1,1,0.0212504,0.0250632,1.21127,0.189223,0.03
300,1,1,0.0184329,0.0230748,1.05068,0.174211,0.03
301,1,1,0.0170615,0.0225098,0.972504,0.169945,0.03
302,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
303,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
304,1,1,0.01808,0.0231438,1.03056,0.174732,0.03
305,1,1,0.0162158,0.022001,0.924302,0.166104,0.03
306,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
307,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
308,1,1,0.0157615,0.0216547,0.898408,0.16349,0.03
309,0,1,0.0186081,0.0235505,1.06066,0.177803,0.03
310,1,1,0.0174527,0.0228302,0.994805,0.172365,0.03
311,1,1,0.0200537,0.0241412,1.14306,0.182262,0.03
312,1,1,0.0191453,0.0238883,1.09128,0.180353,0.03
313,1,1,0.0159174,0.0216928,0.907294,0.163777,0.03
314,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
315,1,1,0.0190083,0.0236778,1.08347,0.178763,0.03
316,1,1,0.017112,0.0225702,0.975381,0.170401,0.03
317,1,1,0.0163058,0.0221106,0.92943,0.166931,0.03
318,1,1,0.0227065,0.0253695,1.29427,0.191536,0.03
319,1,1,0.0169476,0.0223512,0.966011,0.168748,0.03
320,1,1,0.0170806,0.0222961,0.973594,0.168332,0.03
321,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
323,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
324,1,1,0.0198887,0.0242155,1.13366,0.182823,0.03
325,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
326,1,1,0.0165719,0.0221543,0.9446,0.167261,0.03
327,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
328,1,1,0.0214284,0.0247393,1.22142,0.186778,0.03
329,1,1,0.0199197,0.0240226,1.13542,0.181367,0.03
330,1,1,0.0215124,0.0248858,1.22621,0.187884,0.03
331,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
332,1,1,0.016609,0.0222345,0.946715,0.167867,0.03
333,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
334,1,1,0.0179394,0.0229708,1.02254,0.173425,0.03
335,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
336,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
337,1,1,0.0202086,0.0241808,1.15189,0.182561,0.03
338,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
339,1,1,0.0178327,0.0225998,1.01647,0.170625,0.03
340,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
341,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
342,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
344,1,1,0.0177549,0.0228946,1.01203,0.172851,0.03
346,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
347,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
348,1,1,0.0175436,0.0228524,0.999986,0.172532,0.03
349,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
350,1,1,0.0208166,0.0246137,1.18655,0.18583,0.03
351,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
352,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
353,0,1,0.0195811,0.0239133,1.11612,0.180541,0.03
354,1,1,0.0212038,0.0246868,1.20862,0.186381,0.03
355,1,1,0.0164501,0.0217677,0.937655,0.164343,0.03
356,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
357,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
358,1,1,0.0197682,0.0238998,1.12679,0.180439,0.03
359,1,1,0.0188881,0.0235353,1.07662,0.177688,0.03
360,1,1,0.0173638,0.0228206,0.989737,0.172291,0.03
361,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
362,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
363,1,1,0.0154143,0.0214289,0.878614,0.161784,0.03
364,0,1,0.0206465,0.0247381,1.17685,0.186769,0.03
365,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
366,1,1,0.0211939,0.0248775,1.20805,0.187821,0.03
367,1,1,0.0179752,0.0230202,1.02458,0.173798,0.03
368,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
369,1,1,0.0230677,0.0258021,1.31486,0.194802,0.03
370,1,1,0.0182091,0.0227626,1.03792,0.171854,0.03
371,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
372,1,1,0.0168745,0.0224794,0.961846,0.169716,0.03
373,1,1,0.018803,0.0233923,1.07177,0.176608,0.03
374,1,1,0.0194053,0.023923,1.1061,0.180615,0.03
375,1,1,0.0217257,0.0247308,1.23837,0.186714,0.03
377,0,1,0.0179171,0.0230618,1.02127,0.174113,0.03
378,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
380,1,1,0.0162699,0.0218072,0.927383,0.164641,0.03
381,1,1,0.0147368,0.0210263,0.84,0.158745,0.03
383,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
384,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
385,1,1,0.0215036,0.0251524,1.22571,0.189897,0.03
386,0,1,0.0235669,0.0257768,1.34331,0.19461,0.03
388,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
389,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
391,1,1,0.0221962,0.0253656,1.26519,0.191506,0.03
392,1,1,0.0168592,0.0224783,0.960976,0.169707,0.03
393,1,1,0.0157628,0.0217284,0.898478,0.164046,0.03
394,1,1,0.0168421,0.0220383,0.959997,0.166385,0.03
395,1,1,0.0157453,0.0217059,0.897482,0.163876,0.03
398,1,1,0.0181185,0.0230509,1.03275,0.17403,0.03
399,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
400,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
401,1,1,0.0189266,0.0238159,1.07881,0.179806,0.03
403,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
404,1,1,0.0160848,0.021864,0.916833,0.165069,0.03
405,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
406,1,1,0.0233658,0.0261795,1.33185,0.197651,0.03
407,0,1,0.0147368,0.0210263,0.84,0.158745,0.03
409,1,1,0.0210868,0.0246276,1.20195,0.185934,0.03
410,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
411,1,1,0.018476,0.0231556,1.05313,0.174821,0.03
412,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
413,1,1,0.0204804,0.0244655,1.16739,0.18471,0.03
414,1,1,0.0172524,0.02256,0.983386,0.170324,0.03
415,0,1,0.0235841,0.0257864,1.34429,0.194683,0.03
416,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
418,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
419,1,1,0.0181674,0.0232023,1.03554,0.175174,0.03
